,amine_E,amine_ES_root_dipole,amine_ES_root_electronic_spatial_extent,amine_ES_root_molar_volume,amine_E_thermal_correction,amine_dipole,amine_electronegativity,amine_hardness,amine_homo_energy,amine_lumo_energy,amine_molar_mass,amine_molar_volume,amine_N1_APT_charge,amine_N1_ES_root_Mulliken_charge,amine_N1_ES_root_NPA_Rydberg,amine_N1_ES_root_NPA_charge,amine_N1_ES_root_NPA_core,amine_N1_Mulliken_charge,amine_N1_NMR_anisotropy,amine_N1_NMR_shift,amine_N1_NPA_Rydberg,amine_N1_NPA_charge,amine_N1_NPA_core,amine_N1_VBur,acid_E,acid_ES_root_dipole,acid_ES_root_electronic_spatial_extent,acid_ES_root_molar_volume,acid_E_thermal_correction,acid_dipole,acid_electronegativity,acid_hardness,acid_homo_energy,acid_lumo_energy,acid_molar_mass,acid_molar_volume,acid_C1_APT_charge,acid_C1_ES_root_Mulliken_charge,acid_C1_ES_root_NPA_Rydberg,acid_C1_ES_root_NPA_charge,acid_C1_ES_root_NPA_core,acid_C1_NMR_anisotropy,acid_C1_NMR_shift,acid_C1_NPA_Rydberg,acid_C1_VBur,acid_C2_APT_charge,acid_C2_ES_root_Mulliken_charge,acid_C2_ES_root_NPA_Rydberg,acid_C2_ES_root_NPA_charge,acid_C2_ES_root_NPA_core,acid_C2_Mulliken_charge,acid_C2_NMR_anisotropy,acid_C2_NMR_shift,acid_C2_NPA_Rydberg,acid_C2_NPA_charge,acid_C2_VBur,acid_O1_ES_root_Mulliken_charge,acid_O1_ES_root_NPA_Rydberg,acid_O1_ES_root_NPA_core,acid_O1_Mulliken_charge,acid_O1_NMR_anisotropy,acid_O1_NMR_shift,acid_O1_NPA_Rydberg,acid_O1_NPA_charge,acid_O1_NPA_core,acid_O1_VBur,acid_O2_APT_charge,acid_O2_ES_root_Mulliken_charge,acid_O2_ES_root_NPA_Rydberg,acid_O2_ES_root_NPA_core,acid_O2_Mulliken_charge,acid_O2_NMR_anisotropy,acid_O2_NMR_shift,acid_O2_NPA_Rydberg,acid_O2_NPA_core,acid_O2_VBur
NCc1ccc(Cl)cc1.O=C(O)c1cccc(-c2ccccc2)c1,-785.7741972707868,4.643262832777645,1783.6808943094736,1308.5765367950873,0.1455897264615949,1.9784712396286335,0.1305497478195348,0.11183083801934893,-0.24238058583888372,-0.01871890980018585,141.5999,1240.6231770080192,-0.49476356591150095,-0.18860598199275366,0.012170932720642772,-0.7265718734518106,1.9994155610616153,-0.26640122875192274,33.1879743236224,231.8735237150442,0.014062194691923885,-0.875760102447899,1.9994972194691925,0.3848252154942082,-650.682025022842,8.458333427870253,3884.28103242084,1672.0164537313012,0.20974755562149022,2.008742271459568,0.15122555028077955,0.09561088400972109,-0.24683643429050064,-0.05561466627105846,198.2208,1731.949622234326,-0.22315819340875834,-0.13450920705724123,0.022019110056155908,-0.21533156926997313,1.9988199999999998,157.65338368465387,64.93686541104714,0.018204443785097446,0.6381879024445142,1.320775605494314,0.17447059418455946,0.05462044497192205,0.7529973420367136,1.99927,0.2411051815492426,81.63482281190126,32.60614686996837,0.05307977751403897,0.8493526698315321,0.5114834606201932,-0.2913585832282576,0.01065888757019489,1.9997299999999998,-0.2360860685260252,532.5869660904157,-42.413939420461446,0.010179999999999998,-0.6127971254848756,1.9997299999999998,0.37858542086897085,-0.750275834302772,-0.2264455351444008,0.009785556214902555,1.9996999999999998,-0.1977011376454627,164.36397021943282,157.67486748624412,0.009599999999999997,1.99969,0.3874659083626374
NCc1ccc(Cl)cc1.O=C(O)c1ccco1,-785.7741972707868,4.643262832777645,1783.6808943094736,1308.5765367950873,0.1455897264615949,1.9784712396286335,0.1305497478195348,0.11183083801934893,-0.24238058583888372,-0.01871890980018585,141.5999,1240.6231770080192,-0.49476356591150095,-0.18860598199275366,0.012170932720642772,-0.7265718734518106,1.9994155610616153,-0.26640122875192274,33.1879743236224,231.8735237150442,0.014062194691923885,-0.875760102447899,1.9994972194691925,0.3848252154942082,-417.87401395032873,2.5831575250667984,877.219078668449,832.510480497071,0.09263353884516931,2.611022511605557,0.15293837932522203,0.10676063680789227,-0.2596990161331143,-0.046177742517329756,112.0848,801.4384669750152,-0.1426978055621706,0.04030349744499558,0.029557783910029604,0.12679644130641193,1.9987011218425517,86.61221155834538,50.49472971795076,0.029347811505162837,0.5965491200043704,1.4007329284534253,0.18030701316535513,0.042116662067477786,0.6357294576552459,1.9992555540224926,0.20984187540540872,76.66928198691409,41.13139115951876,0.049662229887537004,0.8001198068340672,0.48755336618966016,-0.03896690319384005,0.011735636807892288,1.9997455540224922,-0.22809568179308887,509.2429224128166,-35.409425701810974,0.010504501167773864,-0.6026365187735568,1.9997299999999998,0.36194932083426895,-0.7483174056484585,-0.14818776832368852,0.009536593079644717,1.9997144459775071,-0.195277364694672,164.22184463128093,159.38503172660677,0.010084376989674324,1.9996999999999998,0.37238789711161885
NCc1ccc(F)cc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-425.352233,5.5868,1367.6365,1307.823,0.146551,2.4015,0.126715,0.113955,-0.24067,-0.01276,125.1453,861.624,-0.462044,-0.197348,0.01229,-0.74364,1.9994,-0.275275,37.0084,238.0893,0.01399,-0.8846,1.99949,0.3915198237885463,-828.2293372287678,1.8957788357052905,5951.545697044688,2183.0929937089086,0.26210342432410455,2.0520383146159524,0.14172161191654586,0.09947719201110249,-0.24119880392764834,-0.04224441990544335,244.2649,1987.381527876036,-0.02016399945822213,-0.09981082926894799,0.019784764054817022,-0.3640502075717246,1.99891,11.550861530804221,147.2754802524086,0.018941640785504005,0.6718239271119676,1.0863839751380218,0.1834851388477751,0.06015860893106714,0.8528784952364168,1.99929,0.1945073535902228,98.10947757372107,24.97406547475946,0.05927203347079954,0.8725656056721441,0.5675773462112481,-0.2424025686851984,0.010826690793730009,1.99971,-0.2388837972838323,537.960976260673,-56.71036691693601,0.01065392119895846,-0.6137362876472792,1.9997024180507355,0.4138003840527274,-0.6941112511134995,-0.19696058688837556,0.010407494481293661,1.9996724180507355,-0.19470407017931093,172.57103425477044,146.00063584055903,0.010347467850392512,1.9996724180507355,0.40081176028454973
NCc1ccc(F)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-425.352233,5.5868,1367.6365,1307.823,0.146551,2.4015,0.126715,0.113955,-0.24067,-0.01276,125.1453,861.624,-0.462044,-0.197348,0.01229,-0.74364,1.9994,-0.275275,37.0084,238.0893,0.01399,-0.8846,1.99949,0.3915198237885463,-766.1880154737823,3.715624321201114,5401.251217833376,1804.7464849897945,0.26792725589502664,2.532530739707204,0.1306264626576859,0.0876762159546124,-0.21830267861229827,-0.04295024670307349,230.2628,1860.7621417559133,-0.004124151912196653,-0.0973518447823281,0.01939821054750006,-0.3678495820642345,1.9989,11.484471637853169,147.34116345122789,0.01888371331526614,0.6726373857754498,1.07699225345924,0.18903818408727108,0.06004396430708344,0.8707366797644045,1.99929,0.19318112958363723,99.27998170936802,24.22232295140133,0.05931973233352977,0.8734582517525896,0.5684455197666387,-0.24054115390028621,0.010601532701581847,1.999701796862852,-0.2440123556321815,535.2302487182501,-53.24883778346323,0.010580552919904094,-0.6187606646222946,1.999701796862852,0.41709624420521413,-0.6960046505831518,-0.1928760036431778,0.010319675436037764,1.999671943303318,-0.19531476327203046,174.19552987942043,145.77324798246212,0.01030369908561769,1.999671943303318,0.39793541559230156
NCc1ccc(F)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,-425.352233,5.5868,1367.6365,1307.823,0.146551,2.4015,0.126715,0.113955,-0.24067,-0.01276,125.1453,861.624,-0.462044,-0.197348,0.01229,-0.74364,1.9994,-0.275275,37.0084,238.0893,0.01399,-0.8846,1.99949,0.3915198237885463,-537.742316,3.0131,2192.3912,1414.8805,0.211161,1.6996,0.14581,0.10622999999999999,-0.25204,-0.03958,164.2036,1414.8805,-0.322452,-0.015348,0.0233,-0.18652,1.99873,138.6514,67.9982,0.0188,0.6980018879798615,1.279838,0.102426,0.05472,0.74522,1.99929,0.159821,90.4241,29.4299,0.0528,0.85133,0.57245122718691,-0.289549,0.01117,1.99973,-0.245858,541.0785,-72.958,0.01052,-0.6159,1.99972,0.43006607929515417,-0.721308,-0.223182,0.01066,1.9997,-0.198173,165.447,135.2308,0.0104,1.99969,0.4391913152926369
NCc1ccc(F)cc1.Cc1cc(C)cc(C(=O)O)c1,-425.352233,5.5868,1367.6365,1307.823,0.146551,2.4015,0.126715,0.113955,-0.24067,-0.01276,125.1453,861.624,-0.462044,-0.197348,0.01229,-0.74364,1.9994,-0.275275,37.0084,238.0893,0.01399,-0.8846,1.99949,0.3915198237885463,-498.519705,4.2952,1984.4372,1227.68,0.181934,2.3085,0.15182,0.10401,-0.25583,-0.04781,150.1768,1193.578,-0.206449,-0.106606,0.0218,-0.18308,1.99885,154.2945,65.712,0.01824,0.6388451856513531,1.309461,0.180178,0.05455,0.74705,1.99927,0.239193,82.324,32.4634,0.05314,0.84956,0.5119572057898049,-0.282581,0.01081,1.99973,-0.239546,528.7171,-40.5213,0.01015,-0.616,1.99973,0.37814663310258023,-0.743527,-0.224504,0.00983,1.9997,-0.198651,165.5606,157.4986,0.0096,1.99969,0.3881371932032725
NCc1ccc(F)cc1.Cc1ccc(C(=O)O)c2ccccc12,-425.352233,5.5868,1367.6365,1307.823,0.146551,2.4015,0.126715,0.113955,-0.24067,-0.01276,125.1453,861.624,-0.462044,-0.197348,0.01229,-0.74364,1.9994,-0.275275,37.0084,238.0893,0.01399,-0.8846,1.99949,0.3915198237885463,-612.649143163411,3.787050738641091,2714.959907398408,1453.587590791008,0.2029466734191108,2.2069913361191373,0.15112190882117624,0.08303764063202518,-0.23415954945320142,-0.06808426818915106,186.20979999999997,1518.8993280633,-0.30741432708437905,-0.1018776037875862,0.02138618235764749,-0.16940851236743157,1.9987779098906402,146.82302034553345,72.24434994505506,0.018198560389172672,0.6634698546425855,1.3445595546963809,0.20163174159404368,0.052677947217741015,0.7882060064167842,1.9992799999999997,0.23919984846935657,82.05294534844252,30.937659341758913,0.051993929623654685,0.8497434923930862,0.5342793001996073,-0.2833458758882939,0.010637459343841724,1.9997220901093595,-0.2465406267498208,514.3510630385621,-50.03625716620089,0.010241476937928052,-0.624807272708338,1.9997220901093595,0.40733018694537726,-0.7668993030440739,-0.21296474916360436,0.009752991202956834,1.9996979098906402,-0.20103688027029057,172.17311487582657,148.9759016724297,0.009530613171431657,1.9996979098906402,0.398921688990463
NCc1ccc(F)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-425.352233,5.5868,1367.6365,1307.823,0.146551,2.4015,0.126715,0.113955,-0.24067,-0.01276,125.1453,861.624,-0.462044,-0.197348,0.01229,-0.74364,1.9994,-0.275275,37.0084,238.0893,0.01399,-0.8846,1.99949,0.3915198237885463,-916.193532898014,0.918638878823526,6818.703924275396,2068.4500742618497,0.26459803612353916,2.0756548791468106,0.15795126785018884,0.08347184052981294,-0.24142310838000178,-0.07447942732037591,268.26839999999993,2115.1135965717285,-0.03226659156558266,0.019800299180220512,0.01579321288419392,-0.5589644683259122,1.9990199999999998,38.11162063434235,155.7890652705973,0.01583052358641449,0.5512894028716803,1.1844896250123336,0.15389502113160747,0.05482900136847547,0.8672974597461371,1.9993699999999999,0.15466237575831174,92.95294359771364,27.059999578319363,0.054826128621105835,0.8675911534856933,0.5167916994586741,-0.2300540562562647,0.010667057500731957,1.9997099999999999,-0.23115792566481344,559.7438370343317,-64.24479999464843,0.010667896953318505,-0.6099627635590232,1.9997099999999999,0.40950299179687366,-0.7873287039065787,-0.20033120033407165,0.010208357436101887,1.9996899999999997,-0.1994479580866405,182.37443124252474,147.05520512334095,0.010208357436101887,1.9996899999999997,0.35648372718595117
NCc1ccc(F)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-425.352233,5.5868,1367.6365,1307.823,0.146551,2.4015,0.126715,0.113955,-0.24067,-0.01276,125.1453,861.624,-0.462044,-0.197348,0.01229,-0.74364,1.9994,-0.275275,37.0084,238.0893,0.01399,-0.8846,1.99949,0.3915198237885463,-647.5148276731938,2.3162388535349514,2712.22494068927,1290.2280138823057,0.17154019518653552,1.4697329264517487,0.1156619082163884,0.10386652671989452,-0.21952843493628293,-0.011795381496493874,180.1598,1361.9495545314362,-0.04546109958069706,0.07325079484816416,0.017026483070927696,-0.5558495601469191,1.99902,20.022088242212163,153.28858579261438,0.01633324684060812,0.5528229574062253,1.1250101340536713,0.13897363123585238,0.05650826275604093,0.8495585646753707,1.9993455879232267,0.1495438628857153,96.88422358662841,26.957859949976545,0.055917227258963684,0.8673730746603661,0.5213197102733909,-0.24655421186942958,0.011044120767731924,1.99971,-0.2424917363204826,527.1289117821278,-60.05230068585296,0.01081529661418554,-0.6154449392277878,1.99971,0.39689659934310273,-0.711912441192598,-0.20440275233992555,0.01041294492127831,1.9996827939616133,-0.1999112192538579,178.94541603898352,144.23911350534635,0.010381769074824694,1.9996827939616133,0.3713909556923205
NCc1ccc(F)cc1F.CC(C)(C(=O)O)c1ccccc1,-524.4531514053007,5.913182764687782,1541.42525523606,1146.8001190802615,0.13951508410974495,1.4288429632403281,0.13177267557881933,0.1125880263476894,-0.24436070192650872,-0.01918464923112992,143.1358,1169.6986847791284,-0.49588148493253137,-0.13940889684708704,0.010308112473359846,-0.6240511983727839,1.9993696821171456,-0.269599294571067,32.498175348311676,237.21491233580593,0.01411615232534721,-0.8762906418375127,1.9995000794707134,0.39032233181261156,-537.7336234378711,1.5231880708861083,2012.840059708587,1600.6382860163108,0.21222331212581969,1.519183345576275,0.1359010483535714,0.12134970683674517,-0.2572507551903166,-0.014551341516826213,164.2036,1489.008327895208,0.017195040826022454,-0.3932282260982792,0.018459363103294546,-0.18096158374906585,1.9988114513177395,17.491505269230707,148.288215177264,0.017623398608160264,0.7848326797791941,1.036412551344724,0.21721074616350572,0.06406164714222026,0.8474821164898754,1.9992114513177395,0.2361684773927099,99.65867056043959,22.192178422872946,0.062491151169538975,0.8787334846317278,0.616091973232808,-0.23077204014842506,0.010680636896705453,1.9997000000000003,-0.23319682357111013,538.6733712165719,-58.96335589458025,0.01042192899026857,-0.6152141777436464,1.9997000000000003,0.43221486281007226,-0.6776590930174778,-0.19153679484419184,0.01041952232747091,1.9996714513177396,-0.19090208703566586,164.61137152239797,148.72243241793342,0.010322424962949873,1.9996714513177396,0.439690899105703
NCc1ccc(F)cc1F.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-524.4531514053007,5.913182764687782,1541.42525523606,1146.8001190802615,0.13951508410974495,1.4288429632403281,0.13177267557881933,0.1125880263476894,-0.24436070192650872,-0.01918464923112992,143.1358,1169.6986847791284,-0.49588148493253137,-0.13940889684708704,0.010308112473359846,-0.6240511983727839,1.9993696821171456,-0.269599294571067,32.498175348311676,237.21491233580593,0.01411615232534721,-0.8762906418375127,1.9995000794707134,0.39032233181261156,-766.1880154737823,3.715624321201114,5401.251217833376,1804.7464849897945,0.26792725589502664,2.532530739707204,0.1306264626576859,0.0876762159546124,-0.21830267861229827,-0.04295024670307349,230.2628,1860.7621417559133,-0.004124151912196653,-0.0973518447823281,0.01939821054750006,-0.3678495820642345,1.9989,11.484471637853169,147.34116345122789,0.01888371331526614,0.6726373857754498,1.07699225345924,0.18903818408727108,0.06004396430708344,0.8707366797644045,1.99929,0.19318112958363723,99.27998170936802,24.22232295140133,0.05931973233352977,0.8734582517525896,0.5684455197666387,-0.24054115390028621,0.010601532701581847,1.999701796862852,-0.2440123556321815,535.2302487182501,-53.24883778346323,0.010580552919904094,-0.6187606646222946,1.999701796862852,0.41709624420521413,-0.6960046505831518,-0.1928760036431778,0.010319675436037764,1.999671943303318,-0.19531476327203046,174.19552987942043,145.77324798246212,0.01030369908561769,1.999671943303318,0.39793541559230156
NCc1ccc(F)cc1F.COc1ncc(Br)cc1C(=O)O,-524.4531514053007,5.913182764687782,1541.42525523606,1146.8001190802615,0.13951508410974495,1.4288429632403281,0.13177267557881933,0.1125880263476894,-0.24436070192650872,-0.01918464923112992,143.1358,1169.6986847791284,-0.49588148493253137,-0.13940889684708704,0.010308112473359846,-0.6240511983727839,1.9993696821171456,-0.269599294571067,32.498175348311676,237.21491233580593,0.01411615232534721,-0.8762906418375127,1.9995000794707134,0.39032233181261156,-3123.804410601742,3.338569251413979,3369.9919214954894,1331.677236281158,0.13804003218686225,1.6337807872028018,0.16168522378787484,0.09115768545449834,-0.2528429092423732,-0.0705275383333765,232.03329999999997,1251.3718411401014,-0.419278105403869,-0.18677652586599452,0.024027161211995628,-0.24488720403998543,1.9988032587373747,121.12833262831614,81.19866806021263,0.019175594696871585,0.65046033255782,1.3015252113915154,0.19641983988453676,0.05436900676775264,0.7698326177769719,1.999303258737375,0.24530800219306487,81.99184752589468,34.71073300855137,0.05312865727275081,0.8432400304032215,0.5219575570052019,-0.26833961366852643,0.010699999999999998,1.9997267412626247,-0.22977707108076006,534.03801368883,-53.44891013394282,0.010178433484875954,-0.6090572455505767,1.9997267412626247,0.3886307481691037,-0.7189462387725184,-0.20515739765970936,0.009978307777748998,1.9996932587373748,-0.1796627048536808,163.66391648904056,148.93282381887408,0.009857063131247724,1.9996865174747498,0.40100175647118996
NCc1ccc(F)cc1F.Cc1cc(C(=O)O)cc(Cl)n1,-524.4531514053007,5.913182764687782,1541.42525523606,1146.8001190802615,0.13951508410974495,1.4288429632403281,0.13177267557881933,0.1125880263476894,-0.24436070192650872,-0.01918464923112992,143.1358,1169.6986847791284,-0.49588148493253137,-0.13940889684708704,0.010308112473359846,-0.6240511983727839,1.9993696821171456,-0.269599294571067,32.498175348311676,237.21491233580593,0.01411615232534721,-0.8762906418375127,1.9995000794707134,0.39032233181261156,-934.8386275070061,3.21139016140293,2256.81941085346,1204.0085437744922,0.13224060252615802,2.475678921873161,0.17604629563847793,0.0970028616538536,-0.27304915729233153,-0.07904343398462432,171.58289999999997,1399.2116206558399,0.002581835306957856,-0.1307429912177014,0.02206786165385361,-0.20017123248452728,1.9987999999999997,165.70961868951736,56.05915849615609,0.01886885533845855,0.6363548928935205,1.2475541317344787,0.202129454805168,0.053765874284643744,0.7798472330770723,1.9992699999999997,0.24739590694693453,82.17853253410946,33.83995681860067,0.05273557233077072,0.850708314584663,0.5103490586121044,-0.2593309851018554,0.010580993684604936,1.9997299999999996,-0.21988088859329438,553.9234869743832,-54.22419824354027,0.010318855338458551,-0.5970096733770917,1.9997299999999996,0.3780499581255279,-0.7321607374168086,-0.2117745846652883,0.009725572330770723,1.9996899999999997,-0.18887994641739092,163.1837789321557,156.40944008295628,0.009674427669229275,1.9996899999999997,0.38656625199711314
NCc1ccc(F)cc1F.Cc1cc(C)cc(C(=O)O)c1,-524.4531514053007,5.913182764687782,1541.42525523606,1146.8001190802615,0.13951508410974495,1.4288429632403281,0.13177267557881933,0.1125880263476894,-0.24436070192650872,-0.01918464923112992,143.1358,1169.6986847791284,-0.49588148493253137,-0.13940889684708704,0.010308112473359846,-0.6240511983727839,1.9993696821171456,-0.269599294571067,32.498175348311676,237.21491233580593,0.01411615232534721,-0.8762906418375127,1.9995000794707134,0.39032233181261156,-498.519705,4.2952,1984.4372,1227.68,0.181934,2.3085,0.15182,0.10401,-0.25583,-0.04781,150.1768,1193.578,-0.206449,-0.106606,0.0218,-0.18308,1.99885,154.2945,65.712,0.01824,0.6388451856513531,1.309461,0.180178,0.05455,0.74705,1.99927,0.239193,82.324,32.4634,0.05314,0.84956,0.5119572057898049,-0.282581,0.01081,1.99973,-0.239546,528.7171,-40.5213,0.01015,-0.616,1.99973,0.37814663310258023,-0.743527,-0.224504,0.00983,1.9997,-0.198651,165.5606,157.4986,0.0096,1.99969,0.3881371932032725
NCc1ccc(F)cc1F.Cc1ccc2cc(C(=O)O)ccc2n1,-524.4531514053007,5.913182764687782,1541.42525523606,1146.8001190802615,0.13951508410974495,1.4288429632403281,0.13177267557881933,0.1125880263476894,-0.24436070192650872,-0.01918464923112992,143.1358,1169.6986847791284,-0.49588148493253137,-0.13940889684708704,0.010308112473359846,-0.6240511983727839,1.9993696821171456,-0.269599294571067,32.498175348311676,237.21491233580593,0.01411615232534721,-0.8762906418375127,1.9995000794707134,0.39032233181261156,-628.6807760402605,5.244042489457117,3307.2781090663575,1532.627089885054,0.1905145704559969,2.4729472806034085,0.16252345471962465,0.0914035227998436,-0.25392697751946824,-0.07111993191978105,187.1976,1461.0508676580143,-0.3323494447695463,-0.12379578895132122,0.01908469804572769,-0.21191624332610304,1.998795100651424,154.18149505300994,68.22598715289266,0.018135100651424103,0.6381984398101773,1.4124298866012839,0.21990163319709827,0.05367060390854462,0.8276650384468225,1.99924,0.24115438188784985,81.04111477710775,32.760777117128335,0.053073490228638456,0.8475237596117056,0.5118737892656968,-0.25676548670326804,0.010279396091455383,1.99973,-0.23615940936265636,532.8194747693296,-43.30523295815655,0.010175301954272308,-0.6131441710308281,1.99973,0.3794132041711849,-0.7763278028870264,-0.20746187182270745,0.009640402605696412,1.99969,-0.19826436415887388,164.5031637475807,157.74535706217733,0.009599798697151794,1.99969,0.3876556968447984
NCc1ccc(F)cc1F.O=C(O)C(c1ccccc1)c1ccccc1,-524.4531514053007,5.913182764687782,1541.42525523606,1146.8001190802615,0.13951508410974495,1.4288429632403281,0.13177267557881933,0.1125880263476894,-0.24436070192650872,-0.01918464923112992,143.1358,1169.6986847791284,-0.49588148493253137,-0.13940889684708704,0.010308112473359846,-0.6240511983727839,1.9993696821171456,-0.269599294571067,32.498175348311676,237.21491233580593,0.01411615232534721,-0.8762906418375127,1.9995000794707134,0.39032233181261156,-689.8954687220482,1.40320207544851,3561.9201041075203,1639.317818460507,0.23983707166198937,1.3847853887529977,0.13672196034079084,0.1155228629010342,-0.25224482324182507,-0.021199097439756637,212.24759999999998,1839.268481420862,-0.04326495982811596,0.012620637544486625,0.024628309792577935,-0.3807349995949811,1.9988615840715134,9.992260315823406,135.99009630149632,0.023360389435011397,0.7239195630568525,1.0949131199906983,0.18944262402808548,0.060470893783087454,0.8523472547805326,1.9993,0.21013686144296603,95.92201017340048,25.635602341428402,0.058418017716319395,0.8858916367344487,0.5861734013493434,-0.24416198655127658,0.010985938073885928,1.9997015840715133,-0.23912804626258885,535.7802530731421,-58.18828216329807,0.010658017716319388,-0.617425529464487,1.9997,0.4506773546717344,-0.7008618613353101,-0.19305642845951632,0.010300292076258549,1.99968,-0.1888940384708045,180.23578499081603,140.09930500631037,0.010203955790205315,1.99968,0.38854368677743967
